Time(sec),CH1,CH2,CH3,CH4,Wavelength
146.79843,1,0,0,0,1524.47837
146.998428,1,0,0,0,1524.47837
147.198426,1,0,0,0,1524.47647
147.398424,1,0,0,0,1524.47837
147.598421,1,0,0,0,1524.47477
147.798419,1,0,0,0,1524.47837
147.998417,1,0,0,0,1524.47855
148.198415,1,0,0,0,1524.47647
148.398413,1,0,0,0,1524.47856
148.598411,1,0,0,0,1524.47648
148.798409,1,0,0,0,1524.47837
148.998407,1,0,0,0,1524.47648
149.198404,1,0,0,0,1524.47837
149.398402,1,0,0,0,1524.47667
149.5984,1,0,0,0,1524.47837
149.798398,1,0,0,0,1524.47837
149.998396,1,0,0,0,1524.47458
150.198394,1,0,0,0,1524.47666
150.398391,1,0,0,0,1524.47666
150.598389,1,0,0,0,1524.47666
150.798387,1,0,0,0,1524.47647
150.998385,1,0,0,0,1524.47836
151.198383,1,0,0,0,1524.47818
151.398381,1,0,0,0,1524.47647
151.598379,1,0,0,0,1524.47855
151.798377,1,0,0,0,1524.47477
151.998374,1,0,0,0,1524.47647
152.198372,1,0,0,0,1524.47855
152.39837,1,0,0,0,1524.47818
152.598368,1,0,0,0,1524.47837
152.798366,1,0,0,0,1524.47667
152.998364,1,0,0,0,1524.47837
153.198362,1,0,0,0,1524.47647
153.39836,1,0,0,0,1524.47477
153.598357,1,0,0,0,1524.48025
153.798355,1,0,0,0,1524.47855
153.998353,1,0,0,0,1524.47836
154.198351,1,0,0,0,1524.47836
154.398349,1,0,0,0,1524.47647
154.598347,1,0,0,0,1524.47836
154.798345,1,0,0,0,1524.47836
154.998343,1,0,0,0,1524.47836
155.19834,1,0,0,0,1524.47855
155.398338,1,0,0,0,1524.47855
155.598336,1,0,0,0,1524.47855
155.798334,1,0,0,0,1524.47837
155.998332,1,0,0,0,1524.47837
156.19833,1,0,0,0,1524.47837
156.398328,1,0,0,0,1524.48025
156.598325,1,0,0,0,1524.48025
156.798323,1,0,0,0,1524.47837
156.998321,1,0,0,0,1524.47837
157.198319,1,0,0,0,1524.47855
157.398317,1,0,0,0,1524.47836
157.598315,1,0,0,0,1524.47666
157.798313,1,0,0,0,1524.47666
157.998311,1,0,0,0,1524.47685
158.198308,1,0,0,0,1524.47667
158.398306,1,0,0,0,1524.47837
158.598304,1,0,0,0,1524.47647
158.798302,1,0,0,0,1524.47647
158.9983,1,0,0,0,1524.47837
159.198298,1,0,0,0,1524.47648
159.398295,1,0,0,0,1524.48026
159.598293,1,0,0,0,1524.47648
159.798291,1,0,0,0,1524.47837
159.998289,1,0,0,0,1524.47856
160.198287,1,0,0,0,1524.47856
160.398285,1,0,0,0,1524.47648
160.598283,1,0,0,0,1524.47856
160.798281,1,0,0,0,1524.47856
160.998278,1,0,0,0,1524.47856
161.198276,1,0,0,0,1524.47837
161.398274,1,0,0,0,1524.47667
161.598272,1,0,0,0,1524.47818
161.79827,1,0,0,0,1524.47856
161.998268,1,0,0,0,1524.47648
162.198266,1,0,0,0,1524.47477
162.398263,1,0,0,0,1524.47837
162.598262,1,0,0,0,1524.47837
162.798259,1,0,0,0,1524.47837
162.998257,1,0,0,0,1524.47818
163.198255,1,0,0,0,1524.47837
163.398253,1,0,0,0,1524.47837
163.598251,1,0,0,0,1524.47855
163.798249,1,0,0,0,1524.47818
163.998246,1,0,0,0,1524.47647
164.198245,1,0,0,0,1524.47647
164.398242,1,0,0,0,1524.47837
164.59824,1,0,0,0,1524.47685
164.798238,1,0,0,0,1524.47837
164.998236,1,0,0,0,1524.47647
165.198234,1,0,0,0,1524.47667
165.398232,1,0,0,0,1524.47837
165.598229,1,0,0,0,1524.47837
165.798227,1,0,0,0,1524.47837
165.998225,1,0,0,0,1524.47667
166.198223,1,0,0,0,1524.47837
166.398221,1,0,0,0,1524.47666
166.598219,1,0,0,0,1524.47666
166.798217,1,0,0,0,1524.47855
166.998214,1,0,0,0,1524.47666
167.198212,1,0,0,0,1524.47458
167.39821,1,0,0,0,1524.47666
167.598208,1,0,0,0,1524.47836
167.798206,1,0,0,0,1524.47647
167.998204,1,0,0,0,1524.47837
168.198202,1,0,0,0,1524.47647
168.3982,1,0,0,0,1524.47667
168.598197,1,0,0,0,1524.47837
168.798195,1,0,0,0,1524.48025
168.998193,1,0,0,0,1524.47459
169.198191,1,0,0,0,1524.47855
169.398189,1,0,0,0,1524.47667
169.598187,1,0,0,0,1524.47647
169.798185,1,0,0,0,1524.47685
169.998183,1,0,0,0,1524.47667
170.19818,1,0,0,0,1524.47647
170.398178,1,0,0,0,1524.47496
170.598176,1,0,0,0,1524.47837
170.798174,1,0,0,0,1524.47667
170.998172,1,0,0,0,1524.47667
171.19817,1,0,0,0,1524.47837
171.398168,1,0,0,0,1524.47685
171.598166,1,0,0,0,1524.47855
171.798163,1,0,0,0,1524.47647
171.998161,1,0,0,0,1524.47837
172.198159,1,0,0,0,1524.47685
172.398157,1,0,0,0,1524.47667
172.598155,1,0,0,0,1524.48007
172.798153,1,0,0,0,1524.47667
172.998151,1,0,0,0,1524.47647
173.198148,1,0,0,0,1524.47647
173.398146,1,0,0,0,1524.47477
173.598144,1,0,0,0,1524.47667
173.798142,1,0,0,0,1524.47666
173.99814,1,0,0,0,1524.47647
174.198138,1,0,0,0,1524.47855
174.398136,1,0,0,0,1524.47666
174.598134,1,0,0,0,1524.47647
174.798131,1,0,0,0,1524.47837
174.998129,1,0,0,0,1524.48025
175.198127,1,0,0,0,1524.47477
175.398125,1,0,0,0,1524.47837
175.598123,1,0,0,0,1524.47818
175.798121,1,0,0,0,1524.47667
175.998119,1,0,0,0,1524.47818
176.198117,1,0,0,0,1524.47459
176.398114,1,0,0,0,1524.47685
176.598113,1,0,0,0,1524.47837
176.79811,1,0,0,0,1524.47685
176.998108,1,0,0,0,1524.47837
177.198106,1,0,0,0,1524.47667
177.398104,1,0,0,0,1524.47647
177.598102,1,0,0,0,1524.47874
177.7981,1,0,0,0,1524.47855
177.998097,1,0,0,0,1524.47837
178.198095,1,0,0,0,1524.47837
178.398093,1,0,0,0,1524.47837
178.598091,1,0,0,0,1524.47667
178.798089,1,0,0,0,1524.47837
178.998087,1,0,0,0,1524.47837
179.198085,1,0,0,0,1524.47856
179.398082,1,0,0,0,1524.47477
179.59808,1,0,0,0,1524.47685
179.798078,1,0,0,0,1524.47667
179.998076,1,0,0,0,1524.47818
180.198074,1,0,0,0,1524.47837
180.398072,1,0,0,0,1524.47667
180.59807,1,0,0,0,1524.47855
180.798067,1,0,0,0,1524.47667
180.998065,1,0,0,0,1524.47837
181.198063,1,0,0,0,1524.47856
181.398061,1,0,0,0,1524.47837
181.598059,1,0,0,0,1524.47856
181.798057,1,0,0,0,1524.47856
181.998055,1,0,0,0,1524.47856
182.198052,1,0,0,0,1524.47667
182.398051,1,0,0,0,1524.47667
182.598048,1,0,0,0,1524.47667
182.798046,1,0,0,0,1524.47667
182.998044,1,0,0,0,1524.47459
183.198042,1,0,0,0,1524.48025
183.39804,1,0,0,0,1524.47685
183.598038,1,0,0,0,1524.47855
183.798035,1,0,0,0,1524.47647
183.998033,1,0,0,0,1524.47647
184.198031,1,0,0,0,1524.47667
184.398029,1,0,0,0,1524.47837
184.598027,1,0,0,0,1524.47667
184.798025,1,0,0,0,1524.47837
184.998023,1,0,0,0,1524.48007
185.19802,1,0,0,0,1524.47855
185.398019,1,0,0,0,1524.47855
185.598016,1,0,0,0,1524.47855
185.798014,1,0,0,0,1524.47647
185.998012,1,0,0,0,1524.47855
186.19801,1,0,0,0,1524.47836
186.398008,1,0,0,0,1524.47647
186.598006,1,0,0,0,1524.47647
186.798003,1,0,0,0,1524.47477
186.998001,1,0,0,0,1524.47855
187.197999,1,0,0,0,1524.47855
187.397997,1,0,0,0,1524.47647
187.597995,1,0,0,0,1524.47647
187.797993,1,0,0,0,1524.48195
187.997991,1,0,0,0,1524.47855
188.197989,1,0,0,0,1524.47855
188.397987,1,0,0,0,1524.47855
188.597984,1,0,0,0,1524.47647
188.797982,1,0,0,0,1524.47836
188.99798,1,0,0,0,1524.47836
189.197978,1,0,0,0,1524.47836
189.397976,1,0,0,0,1524.47837
189.597974,1,0,0,0,1524.48007
189.797972,1,0,0,0,1524.47667
189.99797,1,0,0,0,1524.47837
190.197967,1,0,0,0,1524.47837
190.397965,1,0,0,0,1524.47818
190.597963,1,0,0,0,1524.47837
190.797961,1,0,0,0,1524.47667
190.997959,1,0,0,0,1524.48025
191.197957,1,0,0,0,1524.47818
191.397954,1,0,0,0,1524.47855
191.597952,1,0,0,0,1524.47836
191.797951,1,0,0,0,1524.47667
191.997948,1,0,0,0,1524.47837
192.197946,1,0,0,0,1524.47855
192.397944,1,0,0,0,1524.48025
192.597942,1,0,0,0,1524.47477
192.79794,1,0,0,0,1524.47855
192.997938,1,0,0,0,1524.47837
193.197936,1,0,0,0,1524.47667
193.397933,1,0,0,0,1524.47837
193.597931,1,0,0,0,1524.47837
193.797929,1,0,0,0,1524.47685
193.997927,1,0,0,0,1524.47855
194.197925,1,0,0,0,1524.47647
194.397923,1,0,0,0,1524.47647
194.597921,1,0,0,0,1524.47855
194.797918,1,0,0,0,1524.47855
194.997916,1,0,0,0,1524.48025
195.197914,1,0,0,0,1524.48025
195.397912,1,0,0,0,1524.47647
195.59791,1,0,0,0,1524.47837
195.797908,1,0,0,0,1524.47836
195.997905,1,0,0,0,1524.47685
196.197903,1,0,0,0,1524.47666
196.397901,1,0,0,0,1524.47855
196.597899,1,0,0,0,1524.47855
196.797897,1,0,0,0,1524.47647
196.997895,1,0,0,0,1524.48006
197.197893,1,0,0,0,1524.47836
197.397891,1,0,0,0,1524.47855
197.597888,1,0,0,0,1524.47836
197.797886,1,0,0,0,1524.47836
197.997884,1,0,0,0,1524.47855
198.197882,1,0,0,0,1524.48025
198.39788,1,0,0,0,1524.47667
198.597878,1,0,0,0,1524.47837
198.797876,1,0,0,0,1524.47855
198.997874,1,0,0,0,1524.47667
199.197871,1,0,0,0,1524.47855
199.397869,1,0,0,0,1524.47855
199.597867,1,0,0,0,1524.47647
199.797865,1,0,0,0,1524.47836
199.997863,1,0,0,0,1524.48025
200.197861,1,0,0,0,1524.47855
200.397859,1,0,0,0,1524.47836
200.597857,1,0,0,0,1524.47836
200.797854,1,0,0,0,1524.47818
200.997853,1,0,0,0,1524.47666
201.19785,1,0,0,0,1524.47855
201.397848,1,0,0,0,1524.47855
201.597846,1,0,0,0,1524.48025
201.797844,1,0,0,0,1524.47836
201.997842,1,0,0,0,1524.47647
202.197839,1,0,0,0,1524.47836
202.397837,1,0,0,0,1524.47855
202.597835,1,0,0,0,1524.47855
202.797833,1,0,0,0,1524.47647
202.997831,1,0,0,0,1524.47647
203.197829,1,0,0,0,1524.48007
203.397827,1,0,0,0,1524.47855
203.597825,1,0,0,0,1524.47855
203.797822,1,0,0,0,1524.47837
203.99782,1,0,0,0,1524.47818
204.197818,1,0,0,0,1524.47667
204.397816,1,0,0,0,1524.47667
204.597814,1,0,0,0,1524.47837
204.797812,1,0,0,0,1524.47818
204.99781,1,0,0,0,1524.47666
205.197808,1,0,0,0,1524.47836
205.397805,1,0,0,0,1524.47836
205.597803,1,0,0,0,1524.47836
205.797801,1,0,0,0,1524.47836
205.997799,1,0,0,0,1524.47818
206.197797,1,0,0,0,1524.48025
206.397795,1,0,0,0,1524.47836
206.597793,1,0,0,0,1524.47855
206.797791,1,0,0,0,1524.47855
206.997788,1,0,0,0,1524.47647
207.197786,1,0,0,0,1524.47837
207.397784,1,0,0,0,1524.47818
207.597782,1,0,0,0,1524.47647
207.79778,1,0,0,0,1524.48025
207.997778,1,0,0,0,1524.47666
208.197776,1,0,0,0,1524.47836
208.397774,1,0,0,0,1524.47836
208.597771,1,0,0,0,1524.47647
208.797769,1,0,0,0,1524.47855
208.997767,1,0,0,0,1524.47855
209.197765,1,0,0,0,1524.47855
209.397763,1,0,0,0,1524.47647
209.597761,1,0,0,0,1524.47855
209.797759,1,0,0,0,1524.47836
209.997756,1,0,0,0,1524.47666
210.197754,1,0,0,0,1524.47647
210.397752,1,0,0,0,1524.47855
210.59775,1,0,0,0,1524.47836
210.797748,1,0,0,0,1524.47666
210.997746,1,0,0,0,1524.48025
211.197744,1,0,0,0,1524.47647
211.397742,1,0,0,0,1524.47817
211.597739,1,0,0,0,1524.47647
211.797737,1,0,0,0,1524.47647
211.997735,1,0,0,0,1524.47836
212.197733,1,0,0,0,1524.47855
212.397731,1,0,0,0,1524.47836
212.597729,1,0,0,0,1524.48006
212.797727,1,0,0,0,1524.47647
212.997725,1,0,0,0,1524.48025
213.197722,1,0,0,0,1524.48025
213.39772,1,0,0,0,1524.47836
213.597718,1,0,0,0,1524.48006
213.797716,1,0,0,0,1524.47666
213.997714,1,0,0,0,1524.47647
214.197712,1,0,0,0,1524.47666
214.39771,1,0,0,0,1524.47666
214.597708,1,0,0,0,1524.47836
214.797705,1,0,0,0,1524.47836
214.997703,1,0,0,0,1524.47647
215.197701,1,0,0,0,1524.47647
215.397699,1,0,0,0,1524.47836
215.597697,1,0,0,0,1524.47647
215.797695,1,0,0,0,1524.48025
215.997693,1,0,0,0,1524.47855
216.19769,1,0,0,0,1524.47836
216.397688,1,0,0,0,1524.48025
216.597686,1,0,0,0,1524.48044
216.797684,1,0,0,0,1524.47647
216.997682,1,0,0,0,1524.47836
217.19768,1,0,0,0,1524.47836
217.397678,1,0,0,0,1524.47818
217.597676,1,0,0,0,1524.47836
217.797673,1,0,0,0,1524.47647
217.997671,1,0,0,0,1524.47647
218.197669,1,0,0,0,1524.48025
218.397667,1,0,0,0,1524.48025
218.597665,1,0,0,0,1524.47837
218.797663,1,0,0,0,1524.47837
218.997661,1,0,0,0,1524.47837
219.197659,1,0,0,0,1524.47837
219.397656,1,0,0,0,1524.47647
219.597654,1,0,0,0,1524.47837
219.797652,1,0,0,0,1524.48044
219.99765,1,0,0,0,1524.47837
220.197648,1,0,0,0,1524.47667
220.397646,1,0,0,0,1524.47836
220.597644,1,0,0,0,1524.47836
220.797642,1,0,0,0,1524.47855
220.997639,1,0,0,0,1524.47836
221.197637,1,0,0,0,1524.48006
221.397635,1,0,0,0,1524.48025
221.597633,1,0,0,0,1524.47836
221.797631,1,0,0,0,1524.47836
221.997629,1,0,0,0,1524.47855
222.197627,1,0,0,0,1524.47836
222.397624,1,0,0,0,1524.47647
222.597622,1,0,0,0,1524.47666
222.79762,1,0,0,0,1524.47855
222.997618,1,0,0,0,1524.47666
223.197616,1,0,0,0,1524.47855
223.397614,1,0,0,0,1524.47666
223.597612,1,0,0,0,1524.47836
223.79761,1,0,0,0,1524.47836
223.997607,1,0,0,0,1524.47855
224.197605,1,0,0,0,1524.47855
224.397603,1,0,0,0,1524.47836
224.597601,1,0,0,0,1524.47628
224.797599,1,0,0,0,1524.47836
224.997597,1,0,0,0,1524.47836
225.197595,1,0,0,0,1524.48025
225.397593,1,0,0,0,1524.47855
225.59759,1,0,0,0,1524.47666
225.797588,1,0,0,0,1524.47855
225.997586,1,0,0,0,1524.48025
226.197584,1,0,0,0,1524.47855
226.397582,1,0,0,0,1524.47855
226.59758,1,0,0,0,1524.47855
226.797578,1,0,0,0,1524.47855
226.997576,1,0,0,0,1524.47647
227.197573,1,0,0,0,1524.47666
227.397571,1,0,0,0,1524.48025
227.597569,1,0,0,0,1524.47666
227.797567,1,0,0,0,1524.47855
227.997565,1,0,0,0,1524.47855
228.197563,1,0,0,0,1524.47836
228.397561,1,0,0,0,1524.47836
228.597558,1,0,0,0,1524.47855
228.797556,1,0,0,0,1524.48025
228.997554,1,0,0,0,1524.47666
229.197552,1,0,0,0,1524.47836
229.39755,1,0,0,0,1524.47836
229.597548,1,0,0,0,1524.47647
229.797546,1,0,0,0,1524.47836
229.997544,1,0,0,0,1524.47855
230.197541,1,0,0,0,1524.47818
230.397539,1,0,0,0,1524.47837
230.597537,1,0,0,0,1524.48025
230.797535,1,0,0,0,1524.47855
230.997533,1,0,0,0,1524.47855
231.197531,1,0,0,0,1524.47667
231.397529,1,0,0,0,1524.47647
231.597527,1,0,0,0,1524.47667
231.797524,1,0,0,0,1524.47837
231.997522,1,0,0,0,1524.47836
232.19752,1,0,0,0,1524.47836
232.397518,1,0,0,0,1524.47666
232.597516,1,0,0,0,1524.48006
232.797514,1,0,0,0,1524.47836
232.997512,1,0,0,0,1524.47855
233.19751,1,0,0,0,1524.48044
233.397507,1,0,0,0,1524.48044
233.597505,1,0,0,0,1524.47818
233.797503,1,0,0,0,1524.47837
233.997501,1,0,0,0,1524.47629
234.197499,1,0,0,0,1524.47667
234.397497,1,0,0,0,1524.47837
234.597495,1,0,0,0,1524.47837
234.797492,1,0,0,0,1524.47855
234.99749,1,0,0,0,1524.47837
235.197488,1,0,0,0,1524.47837
235.397486,1,0,0,0,1524.47667
235.597484,1,0,0,0,1524.48025
235.797482,1,0,0,0,1524.47667
235.99748,1,0,0,0,1524.48025
236.197477,1,0,0,0,1524.48025
236.397475,1,0,0,0,1524.47837
236.597473,1,0,0,0,1524.47837
236.797471,1,0,0,0,1524.47836
236.997469,1,0,0,0,1524.47836
237.197467,1,0,0,0,1524.47855
237.397465,1,0,0,0,1524.47666
237.597463,1,0,0,0,1524.47837
237.797461,1,0,0,0,1524.47855
237.997458,1,0,0,0,1524.48025
238.197456,1,0,0,0,1524.48215
238.397454,1,0,0,0,1524.47856
238.597452,1,0,0,0,1524.47648
238.79745,1,0,0,0,1524.47856
238.997448,1,0,0,0,1524.47648
239.197446,1,0,0,0,1524.48026
239.397444,1,0,0,0,1524.47837
239.597441,1,0,0,0,1524.47856
239.797439,1,0,0,0,1524.47837
239.997437,1,0,0,0,1524.47667
240.197435,1,0,0,0,1524.47856
240.397433,1,0,0,0,1524.47667
240.597431,1,0,0,0,1524.47648
240.797429,1,0,0,0,1524.47667
240.997427,1,0,0,0,1524.47837
241.197424,1,0,0,0,1524.47837
241.397422,1,0,0,0,1524.47837
241.59742,1,0,0,0,1524.47667
241.797418,1,0,0,0,1524.48045
241.997416,1,0,0,0,1524.47667
242.197414,1,0,0,0,1524.47856
242.397412,1,0,0,0,1524.47648
242.597409,1,0,0,0,1524.47837
242.797407,1,0,0,0,1524.48026
242.997405,1,0,0,0,1524.47856
243.197403,1,0,0,0,1524.47648
243.397401,1,0,0,0,1524.47497
243.597399,1,0,0,0,1524.48007
243.797397,1,0,0,0,1524.47837
243.997395,1,0,0,0,1524.47856
244.197392,1,0,0,0,1524.47686
244.39739,1,0,0,0,1524.47856
244.597388,1,0,0,0,1524.47856
244.797386,1,0,0,0,1524.47856
244.997384,1,0,0,0,1524.47478
245.197382,1,0,0,0,1524.48026
245.39738,1,0,0,0,1524.47856
245.597377,1,0,0,0,1524.47856
245.797375,1,0,0,0,1524.47818
245.997373,1,0,0,0,1524.47648
246.197371,1,0,0,0,1524.47856
246.397369,1,0,0,0,1524.47837
246.597367,1,0,0,0,1524.47837
246.797365,1,0,0,0,1524.47837
246.997363,1,0,0,0,1524.48196
247.197361,1,0,0,0,1524.47837
247.397358,1,0,0,0,1524.47856
247.597356,1,0,0,0,1524.47837
247.797354,1,0,0,0,1524.48045
247.997352,1,0,0,0,1524.48385
248.19735,1,0,0,0,1524.48593
248.397348,1,0,0,0,1524.4967
248.597346,1,0,0,0,1524.49292
248.797343,1,0,0,0,1524.51938
248.997341,1,0,0,0,1524.49519
249.197339,1,0,0,0,1524.51163
249.397337,1,0,0,0,1524.57135
249.597335,1,0,0,0,1524.55396
249.797333,1,0,0,0,1524.58571
249.997331,1,0,0,0,1524.60612
250.197329,1,0,0,0,1524.62465
250.397326,1,0,0,0,1524.60669
250.597324,1,0,0,0,1524.61917
250.797322,1,0,0,0,1524.60612
250.99732,1,0,0,0,1524.6116
251.197318,1,0,0,0,1524.59686
251.397316,1,0,0,0,1524.63636
251.597314,1,0,0,0,1524.71991
251.797312,1,0,0,0,1524.63693
251.997309,1,0,0,0,1524.65243
252.197307,1,0,0,0,1524.75507
252.397305,1,0,0,0,1524.74032
252.597303,1,0,0,0,1524.70308
252.797301,1,0,0,0,1524.6511
252.997299,1,0,0,0,1524.59138
253.197297,1,0,0,0,1524.5636
253.397295,1,0,0,0,1524.61028
253.597292,1,0,0,0,1524.62086
253.79729,1,0,0,0,1524.69326
253.997288,1,0,0,0,1524.70951
254.197286,1,0,0,0,1524.69571
254.397284,1,0,0,0,1524.72104
254.597282,1,0,0,0,1524.67284
254.79728,1,0,0,0,1524.72104
254.997277,1,0,0,0,1524.708
255.197275,1,0,0,0,1524.67341
255.397273,1,0,0,0,1524.7012
255.597271,1,0,0,0,1524.6821
255.797269,1,0,0,0,1524.74316
255.997267,1,0,0,0,1524.6288
256.197265,1,0,0,0,1524.63202
256.397263,1,0,0,0,1524.56719
256.59726,1,0,0,0,1524.65243
256.797258,1,0,0,0,1524.64865
256.997256,1,0,0,0,1524.62275
257.197254,1,0,0,0,1524.62464
257.397252,1,0,0,0,1524.67284
257.59725,1,0,0,0,1524.70422
257.797248,1,0,0,0,1524.64638
257.997246,1,0,0,0,1524.67152
258.197243,1,0,0,0,1524.65054
258.397241,1,0,0,0,1524.653
258.597239,1,0,0,0,1524.65621
258.797237,1,0,0,0,1524.6358
258.997235,1,0,0,0,1524.51371
259.197233,1,0,0,0,1524.49292
259.397231,1,0,0,0,1524.48555
259.597229,1,0,0,0,1524.50086
259.797226,1,0,0,0,1524.50048
259.997224,1,0,0,0,1524.49311
260.197222,1,0,0,0,1524.46004
260.39722,1,0,0,0,1524.4967
260.597218,1,0,0,0,1524.45419
260.797216,1,0,0,0,1524.4727
260.997214,1,0,0,0,1524.5173
261.197212,1,0,0,0,1524.57418
261.397209,1,0,0,0,1524.62087
261.597207,1,0,0,0,1524.66037
261.797205,1,0,0,0,1524.64695
261.997203,1,0,0,0,1524.65243
262.197201,1,0,0,0,1524.66604
262.397199,1,0,0,0,1524.69628
262.597197,1,0,0,0,1524.70365
262.797194,1,0,0,0,1524.70876
262.997192,1,0,0,0,1524.73201
263.19719,1,0,0,0,1524.72275
263.397188,1,0,0,0,1524.70536
263.597186,1,0,0,0,1524.72029
263.797184,1,0,0,0,1524.70309
263.997182,1,0,0,0,1524.66415
264.19718,1,0,0,0,1524.62578
264.397177,1,0,0,0,1524.62521
264.597175,1,0,0,0,1524.6857
264.797173,1,0,0,0,1524.57456
264.997171,1,0,0,0,1524.59781
265.197169,1,0,0,0,1524.52826
265.397167,1,0,0,0,1524.41356
265.597165,1,0,0,0,1524.37124
265.797163,1,0,0,0,1524.32722
265.99716,1,0,0,0,1524.32911
266.197158,1,0,0,0,1524.3327
266.397156,1,0,0,0,1524.3293
266.597154,1,0,0,0,1524.33289
266.797152,1,0,0,0,1524.331
266.99715,1,0,0,0,1524.33289
267.197148,1,0,0,0,1524.3327
267.397146,1,0,0,0,1524.33118
267.597143,1,0,0,0,1524.3327
267.797141,1,0,0,0,1524.3327
267.997139,1,0,0,0,1524.33288
268.197137,1,0,0,0,1524.33458
268.397135,1,0,0,0,1524.3327
268.597133,1,0,0,0,1524.331
268.797131,1,0,0,0,1524.331
268.997128,1,0,0,0,1524.3327
269.197126,1,0,0,0,1524.32948
269.397124,1,0,0,0,1524.331
269.597122,1,0,0,0,1524.331
269.79712,1,0,0,0,1524.33119
269.997118,1,0,0,0,1524.32911
270.197116,1,0,0,0,1524.33081
270.397114,1,0,0,0,1524.33119
270.597111,1,0,0,0,1524.33119
270.79711,1,0,0,0,1524.33081
270.997107,1,0,0,0,1524.33081
271.197105,1,0,0,0,1524.3293
271.397103,1,0,0,0,1524.3293
271.597101,1,0,0,0,1524.331
271.797099,1,0,0,0,1524.32911
271.997097,1,0,0,0,1524.33289
272.197095,1,0,0,0,1524.3327
272.397092,1,0,0,0,1524.331
272.59709,1,0,0,0,1524.3276
272.797088,1,0,0,0,1524.32892
272.997086,1,0,0,0,1524.331
273.197084,1,0,0,0,1524.32911
273.397082,1,0,0,0,1524.3327
273.59708,1,0,0,0,1524.33081
273.797077,1,0,0,0,1524.3293
273.997075,1,0,0,0,1524.331
274.197073,1,0,0,0,1524.32911
274.397071,1,0,0,0,1524.3293
274.597069,1,0,0,0,1524.3327
274.797067,1,0,0,0,1524.3293
274.997065,1,0,0,0,1524.33081
275.197062,1,0,0,0,1524.32722
275.39706,1,0,0,0,1524.3293
275.597058,1,0,0,0,1524.3293
275.797056,1,0,0,0,1524.32911
275.997054,1,0,0,0,1524.32911
276.197052,1,0,0,0,1524.331
276.39705,1,0,0,0,1524.3293
276.597048,1,0,0,0,1524.3293
276.797045,1,0,0,0,1524.3293
276.997043,1,0,0,0,1524.3293
277.197041,1,0,0,0,1524.3293
277.397039,1,0,0,0,1524.331
277.597037,1,0,0,0,1524.331
277.797035,1,0,0,0,1524.331
277.997033,1,0,0,0,1524.331
278.197031,1,0,0,0,1524.32911
278.397028,1,0,0,0,1524.3293
278.597026,1,0,0,0,1524.3327
278.797024,1,0,0,0,1524.3293
278.997022,1,0,0,0,1524.32892
279.19702,1,0,0,0,1524.331
279.397018,1,0,0,0,1524.3293
279.597016,1,0,0,0,1524.331
279.797014,1,0,0,0,1524.331
279.997011,1,0,0,0,1524.32911
280.197009,1,0,0,0,1524.331
280.397007,1,0,0,0,1524.331
280.597005,1,0,0,0,1524.33081
280.797003,1,0,0,0,1524.33289
280.997001,1,0,0,0,1524.33101
281.196999,1,0,0,0,1524.33082
281.396997,1,0,0,0,1524.33101
281.596994,1,0,0,0,1524.33271
281.796993,1,0,0,0,1524.32911
281.99699,1,0,0,0,1524.3293
282.196988,1,0,0,0,1524.331
282.396986,1,0,0,0,1524.331
282.596984,1,0,0,0,1524.33081
282.796982,1,0,0,0,1524.33119
282.996979,1,0,0,0,1524.32911
283.196977,1,0,0,0,1524.331
283.396975,1,0,0,0,1524.33119
283.596973,1,0,0,0,1524.33119
283.796971,1,0,0,0,1524.3293
283.996969,1,0,0,0,1524.3293
284.196967,1,0,0,0,1524.33289
284.396965,1,0,0,0,1524.33101
284.596963,1,0,0,0,1524.33101
284.79696,1,0,0,0,1524.33101
284.996958,1,0,0,0,1524.3293
285.196956,1,0,0,0,1524.33101
285.396954,1,0,0,0,1524.33101
285.596952,1,0,0,0,1524.32911
285.79695,1,0,0,0,1524.3293
285.996948,1,0,0,0,1524.32911
286.196946,1,0,0,0,1524.33119
286.396944,1,0,0,0,1524.33119
286.596941,1,0,0,0,1524.32911
286.796939,1,0,0,0,1524.33081
286.996937,1,0,0,0,1524.331
287.196935,1,0,0,0,1524.33289
287.396933,1,0,0,0,1524.331
287.596931,1,0,0,0,1524.331
287.796929,1,0,0,0,1524.32892
287.996926,1,0,0,0,1524.3293
288.196924,1,0,0,0,1524.3293
288.396922,1,0,0,0,1524.3293
288.59692,1,0,0,0,1524.32723
288.796918,1,0,0,0,1524.3293
288.996916,1,0,0,0,1524.3293
289.196914,1,0,0,0,1524.32911
289.396911,1,0,0,0,1524.33119
289.596909,1,0,0,0,1524.32911
289.796907,1,0,0,0,1524.3293
289.996905,1,0,0,0,1524.32911
290.196903,1,0,0,0,1524.3293
290.396901,1,0,0,0,1524.32911
290.596899,1,0,0,0,1524.32911
290.796897,1,0,0,0,1524.33101
290.996895,1,0,0,0,1524.33271
291.196893,1,0,0,0,1524.33082
291.39689,1,0,0,0,1524.32911
291.596888,1,0,0,0,1524.33082
291.796886,1,0,0,0,1524.32723
291.996884,1,0,0,0,1524.3293
292.196882,1,0,0,0,1524.33119
292.39688,1,0,0,0,1524.33138
292.596878,1,0,0,0,1524.331
292.796875,1,0,0,0,1524.32911
292.996873,1,0,0,0,1524.33289
293.196871,1,0,0,0,1524.3293
293.396869,1,0,0,0,1524.33081
293.596867,1,0,0,0,1524.331
293.796865,1,0,0,0,1524.33289
